subcategory_id,source,visits,subcategory_name,category_id,category_name
4882c8e8e6,direct,685,Молокоотсосы,7dbac4c1a3,Детские товары
d35cd31a54,direct,683,Туфли,6074ad29ac,"Одежда, обувь и аксессуары"
c6cbac780d,direct,679,"Инсталляции для унитазов, писсуаров, биде",394f20d8fa,Строительство и ремонт
f74e005a21,direct,677,Межкомнатные двери,394f20d8fa,Строительство и ремонт
a3cab491dd,direct,675,Ремешки для умных часов,09f279a643,Электроника
25307e9d5a,direct,674,Телескопы,09f279a643,Электроника
f0a12fefd7,direct,672,Коляски для кукол,7dbac4c1a3,Детские товары
46c241ff98,direct,670,Для посудомоечных машин,dafb4d11f4,Товары для дома
7bc6bc6c50,direct,666,Сапоги,6074ad29ac,"Одежда, обувь и аксессуары"
90f25e545f,direct,664,Маски и очки,394f20d8fa,Строительство и ремонт
e23277dff4,direct,664,Терки и измельчители,dafb4d11f4,Товары для дома
c98e5db6dd,direct,663,Комплекты,dafb4d11f4,Товары для дома
9780562f28,direct,663,"Мини-печи, ростеры",5a0d8ac946,Бытовая техника
b9980610d9,direct,660,Эксцентриковые шлифмашины,394f20d8fa,Строительство и ремонт
e08203bfad,direct,655,Наборы ножей,dafb4d11f4,Товары для дома
43cfd604a6,direct,640,Вентиляционные установки,394f20d8fa,Строительство и ремонт
b86295968b,direct,636,Шкафы,dafb4d11f4,Товары для дома
691b4b2132,direct,634,Строительные фены,394f20d8fa,Строительство и ремонт
025249fe39,direct,632,Пылесосы_old,5a0d8ac946,Бытовая техника
d051bfe3e1,direct,630,Сушильные машины и шкафы,5a0d8ac946,Бытовая техника
21b300b8aa,direct,629,Стеклоочистители,5a0d8ac946,Бытовая техника
0b1657b249,direct,624,Биотуалеты,bfd01f6342,"Дача, сад и огород"
c8718e5c89,direct,619,Подвеска,65922fa39c,Авто
b4313aea21,direct,617,Аккумуляторы для ноутбуков и планшетов,3509869a61,Компьютерная техника
07bf962e2f,direct,615,Лампы для автомобилей,65922fa39c,Авто
b47727260b,direct,614,Шпатлевки,394f20d8fa,Строительство и ремонт
09122220dd,direct,613,Пульсометры и шагомеры,ae99947659,Спорт и отдых
f937d1a77a,direct,609,Гипсокартон и листовые материалы,394f20d8fa,Строительство и ремонт
34285bf555,direct,609,Штукатурки,394f20d8fa,Строительство и ремонт
57f951c171,direct,609,"Сумки, чехлы для фото- и видеотехники",09f279a643,Электроника
e43ade0f74,direct,607,Физиотерапевтические аппараты,10a493e03b,Товары для здоровья
7a80e837f4,direct,605,Счетчики электроэнергии,394f20d8fa,Строительство и ремонт
3237ff3c64,direct,605,Горные лыжи,ae99947659,Спорт и отдых
c24d2b3710,direct,602,Головные уборы,6074ad29ac,"Одежда, обувь и аксессуары"
1f3424557b,direct,602,Сноуборды,ae99947659,Спорт и отдых
9dd49fd48f,direct,599,Обувь,6074ad29ac,"Одежда, обувь и аксессуары"
f85b441504,direct,595,Скрабы и пилинги,655ccc3c49,Товары для красоты
56bb277ad3,direct,591,Шатры,bfd01f6342,"Дача, сад и огород"
f42b145a9b,direct,589,Колыбели и люльки,7dbac4c1a3,Детские товары
d486942aa9,direct,587,Детские кухни и бытовая техника,7dbac4c1a3,Детские товары
1c6d5f49e4,direct,586,Настенно-потолочные светильники,dafb4d11f4,Товары для дома
0ef2f31ea3,direct,586,Детские треки и авторалли,7dbac4c1a3,Детские товары
c05d3afca3,direct,583,3D принтеры,3509869a61,Компьютерная техника
e6f0ae62ab,direct,579,Обувь для спорта,6074ad29ac,"Одежда, обувь и аксессуары"
7893b04bb2,direct,579,Римские и рулонные шторы,dafb4d11f4,Товары для дома
53fc318399,direct,578,Аксессуары для электробритв и эпиляторов,5a0d8ac946,Бытовая техника
95efef362d,direct,576,"Рюкзаки, ранцы",7dbac4c1a3,Детские товары
f509509370,direct,575,Спортивные костюмы,6074ad29ac,"Одежда, обувь и аксессуары"
7f9ebeacbc,direct,575,Газовые обогреватели,394f20d8fa,Строительство и ремонт
3478de62d5,direct,571,Уход за ногами,655ccc3c49,Товары для красоты
6cd3b7c572,direct,570,CD-проигрыватели,09f279a643,Электроника
1ec6b66300,direct,569,Двигатель,65922fa39c,Авто
bfb314fdd6,direct,569,Фонари,ae99947659,Спорт и отдых
1d91a8a58f,direct,567,"Наборы, локомотивы, вагоны",7dbac4c1a3,Детские товары
ccc0f5bb98,direct,566,Карнавальные костюмы,6074ad29ac,"Одежда, обувь и аксессуары"
0b3247424a,direct,565,Сетевые карты и адаптеры,3509869a61,Компьютерная техника
eacf4a8637,direct,564,Оттеночные и камуфлирующие средства,655ccc3c49,Товары для красоты
b49e148e5c,direct,563,Блоки питания,3509869a61,Компьютерная техника
b81a460623,direct,562,Удлинители и сетевые фильтры,394f20d8fa,Строительство и ремонт
dc0b7beaf7,direct,561,Фотовспышки,09f279a643,Электроника
0f30c31cb3,direct,560,Йогуртницы,5a0d8ac946,Бытовая техника
13555541e1,direct,560,Реноваторы (МФИ),394f20d8fa,Строительство и ремонт
e19b9f0451,direct,554,Массажные кресла,10a493e03b,Товары для здоровья
9a83fd47db,direct,547,Растворимый кофе,d9cd63e557,Продукты
def3cf133b,direct,547,Шоколадная плитка,d9cd63e557,Продукты
880775fe55,direct,546,Кроссовки и кеды,6074ad29ac,"Одежда, обувь и аксессуары"
7ac8fd3556,direct,545,Аппараты для сварки пластиковых труб,394f20d8fa,Строительство и ремонт
89cc417b94,direct,543,Средства для похудения и борьбы с целлюлитом,655ccc3c49,Товары для красоты
d1ae7a3985,direct,542,Аккумуляторные отвертки,394f20d8fa,Строительство и ремонт
9417c48c9a,direct,540,Очки,10a493e03b,Товары для здоровья
21fb838f9e,direct,538,Ополаскиватели,655ccc3c49,Товары для красоты
8e191a3f33,direct,537,Ночники и декоративные светильники,dafb4d11f4,Товары для дома
1f5264e819,direct,537,Роликовые коньки,ae99947659,Спорт и отдых
a870b16d6b,direct,535,Детская художественная литература,7dbac4c1a3,Детские товары
c841ac63a4,direct,530,Вентиляторы,5a0d8ac946,Бытовая техника
0ca396e378,direct,528,Головоломки,7dbac4c1a3,Детские товары
98bd1151b4,direct,527,Тени,655ccc3c49,Товары для красоты
d32c9c7a47,direct,523,Купальники,6074ad29ac,"Одежда, обувь и аксессуары"
71e6fb3933,direct,521,Тормозная система,65922fa39c,Авто
7d040fde65,direct,516,Обучение и видеокурсы,3509869a61,Компьютерная техника
7c36645dbe,direct,510,Куртки,6074ad29ac,"Одежда, обувь и аксессуары"
dc0b33cc77,direct,509,Музыка,4f25bc6081,Досуг и развлечения
8cbe1132ec,direct,507,Мультфильмы,4f25bc6081,Досуг и развлечения
d9d3713043,direct,506,Кроссовки и кеды,6074ad29ac,"Одежда, обувь и аксессуары"
0983831baf,direct,506,Мобили,7dbac4c1a3,Детские товары
780b64ebb6,direct,501,Наборы,655ccc3c49,Товары для красоты
1c417428b4,direct,500,Детские комоды,7dbac4c1a3,Детские товары
3fce97cfba,direct,497,Ленточные шлифмашины,394f20d8fa,Строительство и ремонт
0010a1be53,direct,497,Мангалы,bfd01f6342,"Дача, сад и огород"
b96104f8b8,direct,495,Оптические приводы,3509869a61,Компьютерная техника
d1e51c67fd,direct,494,Автосигнализации,65922fa39c,Авто
1b91dca7de,direct,493,Степперы,ae99947659,Спорт и отдых
459ce4217e,direct,492,Зонты,6074ad29ac,"Одежда, обувь и аксессуары"
e6041cb1b9,direct,491,Пульты ДУ,09f279a643,Электроника
d9f468905e,direct,491,Турники и брусья,ae99947659,Спорт и отдых
37fb5d760a,direct,488,Пилы сабельные и электроножовки,394f20d8fa,Строительство и ремонт
